user_id,attr_1,attr_2,attr_3,age,domain
589,1.0,1.0,2.0,33.0,@gmail.com
590,1.0,1.0,1.0,37.0,@gmail.com
591,1.0,1.0,3.0,34.0,@gmail.com
592,1.0,1.0,2.0,27.0,@hotmail.com
593,1.0,1.0,2.0,26.0,@gmail.com
594,,1.0,0.0,,@gmail.com
595,1.0,1.0,2.0,31.0,@yahoo.com
596,1.0,1.0,2.0,38.0,other
597,,1.0,0.0,,@gmail.com
598,,1.0,0.0,,@outlook.com
599,,1.0,0.0,,@gmail.com
600,,1.0,0.0,,@yahoo.com
601,1.0,1.0,2.0,25.0,@gmail.com
602,1.0,1.0,2.0,37.0,@gmail.com
603,1.0,1.0,2.0,37.0,@gmail.com
604,,1.0,0.0,,@gmail.com
605,1.0,1.0,1.0,27.0,@gmail.com
606,1.0,1.0,1.0,54.0,@gmail.com
607,,1.0,0.0,,@outlook.com
608,,1.0,0.0,,@gmail.com
609,1.0,1.0,1.0,50.0,other
610,1.0,1.0,2.0,36.0,@hotmail.com
611,,1.0,0.0,,@gmail.com
612,1.0,1.0,2.0,28.0,@gmail.com
613,1.0,1.0,1.0,51.0,@gmail.com
614,1.0,1.0,2.0,32.0,@gmail.com
615,1.0,1.0,2.0,23.0,@gmail.com
616,,1.0,0.0,,@gmail.com
617,1.0,1.0,2.0,32.0,@gmail.com
618,,1.0,0.0,,@gmail.com
619,,1.0,0.0,,@gmail.com
620,1.0,1.0,2.0,22.0,@gmail.com
621,1.0,1.0,2.0,26.0,@gmail.com
622,1.0,1.0,2.0,37.0,@hotmail.com
623,1.0,1.0,2.0,25.0,@hotmail.com
624,,1.0,0.0,,@gmail.com
625,1.0,1.0,1.0,39.0,@gmail.com
626,1.0,1.0,2.0,26.0,@gmail.com
627,,1.0,0.0,,@gmail.com
628,1.0,1.0,2.0,34.0,@gmail.com
629,1.0,1.0,2.0,19.0,@icloud.com
630,1.0,1.0,2.0,25.0,@gmail.com
631,1.0,1.0,2.0,25.0,@gmail.com
632,,1.0,0.0,,@gmail.com
633,1.0,1.0,2.0,24.0,@gmail.com
634,1.0,1.0,2.0,33.0,@yahoo.com
635,,1.0,0.0,,@hotmail.com
636,,1.0,0.0,,@gmail.com
637,,1.0,0.0,,@gmail.com
638,1.0,1.0,2.0,30.0,@gmail.com
639,1.0,1.0,2.0,32.0,@gmail.com
640,1.0,1.0,2.0,28.0,@gmail.com
641,1.0,1.0,2.0,35.0,@gmail.com
642,1.0,1.0,2.0,29.0,@gmail.com
643,1.0,1.0,2.0,27.0,@gmail.com
644,1.0,1.0,2.0,36.0,@gmail.com
645,,1.0,0.0,,@gmail.com
646,,1.0,0.0,,@gmail.com
647,1.0,1.0,4.0,26.0,other
648,1.0,1.0,2.0,22.0,@yahoo.com
649,1.0,1.0,2.0,20.0,@gmail.com
650,1.0,1.0,2.0,32.0,@gmail.com
651,1.0,1.0,2.0,30.0,@gmail.com
652,,1.0,0.0,,@gmail.com
653,,1.0,0.0,,@gmail.com
654,,1.0,0.0,,@yahoo.com
655,1.0,1.0,2.0,37.0,@gmail.com
656,,1.0,0.0,,@gmail.com
657,,1.0,0.0,,@gmail.com
658,,1.0,0.0,,@gmail.com
659,1.0,1.0,2.0,25.0,@live.com
660,1.0,1.0,2.0,26.0,@gmail.com
661,1.0,1.0,2.0,29.0,@gmail.com
662,1.0,1.0,1.0,27.0,@gmail.com
663,1.0,1.0,1.0,0.0,@hotmail.com
664,1.0,1.0,1.0,24.0,@gmail.com
665,1.0,1.0,2.0,37.0,@yahoo.com
666,1.0,1.0,2.0,24.0,@gmail.com
667,1.0,1.0,2.0,35.0,@yahoo.com
668,1.0,1.0,1.0,27.0,@gmail.com
669,1.0,1.0,2.0,24.0,@yahoo.com
670,,1.0,0.0,,@gmail.com
671,1.0,1.0,1.0,37.0,@gmail.com
672,1.0,1.0,2.0,30.0,@gmail.com
673,1.0,1.0,2.0,28.0,@gmail.com
674,1.0,0.0,1.0,50.0,@gmail.com
675,,1.0,0.0,,@gmail.com
676,,1.0,0.0,,@gmail.com
677,1.0,1.0,2.0,31.0,@gmail.com
678,1.0,1.0,2.0,37.0,@gmail.com
679,1.0,1.0,2.0,25.0,@gmail.com
680,1.0,1.0,2.0,27.0,@gmail.com
681,1.0,1.0,2.0,34.0,@icloud.com
682,1.0,1.0,2.0,44.0,@gmail.com
683,1.0,1.0,2.0,22.0,@gmail.com
684,,1.0,0.0,,@gmail.com
685,1.0,1.0,2.0,19.0,@gmail.com
686,1.0,1.0,1.0,34.0,@gmail.com
687,1.0,1.0,1.0,34.0,@gmail.com
688,1.0,1.0,2.0,21.0,@gmail.com
689,1.0,1.0,2.0,33.0,@gmail.com
690,1.0,1.0,2.0,22.0,@gmail.com
691,1.0,1.0,2.0,31.0,other
692,1.0,1.0,2.0,26.0,@gmail.com
693,,1.0,0.0,,@gmail.com
694,1.0,1.0,2.0,31.0,@gmail.com
695,1.0,1.0,1.0,27.0,@gmail.com
696,1.0,1.0,2.0,22.0,@hotmail.com
697,,1.0,0.0,,@gmail.com
698,1.0,1.0,2.0,16.0,@gmail.com
699,1.0,1.0,2.0,23.0,@hotmail.com
700,,1.0,0.0,,@gmail.com
701,,1.0,0.0,,@gmail.com
702,1.0,1.0,2.0,35.0,@gmail.com
703,1.0,,2.0,24.0,@gmail.com
704,1.0,1.0,1.0,26.0,@icloud.com
705,1.0,1.0,2.0,36.0,@gmail.com
706,,1.0,0.0,,@gmail.com
707,1.0,1.0,2.0,23.0,@gmail.com
708,1.0,1.0,2.0,26.0,@gmail.com
709,1.0,1.0,2.0,26.0,@hotmail.com
710,,1.0,0.0,,@hotmail.com
711,1.0,1.0,2.0,27.0,@gmail.com
712,1.0,1.0,2.0,25.0,@gmail.com
713,1.0,1.0,2.0,33.0,@gmail.com
714,1.0,1.0,2.0,32.0,@gmail.com
715,1.0,1.0,2.0,28.0,@gmail.com
716,1.0,1.0,1.0,29.0,@gmail.com
717,1.0,1.0,2.0,38.0,@gmail.com
718,1.0,1.0,1.0,32.0,other
719,,1.0,0.0,,@hotmail.com
720,,1.0,0.0,,@hotmail.com
721,1.0,1.0,2.0,30.0,@gmail.com
722,,1.0,0.0,,@yahoo.com
723,1.0,1.0,2.0,35.0,@gmail.com
724,1.0,1.0,2.0,32.0,@yahoo.com
725,1.0,1.0,2.0,32.0,@yahoo.com
726,1.0,1.0,2.0,32.0,@gmail.com
727,1.0,1.0,1.0,37.0,@gmail.com
728,1.0,1.0,2.0,23.0,@gmail.com
729,1.0,1.0,2.0,25.0,@yahoo.com
730,1.0,1.0,2.0,21.0,@gmail.com
731,1.0,1.0,2.0,23.0,@gmail.com
732,1.0,1.0,2.0,32.0,@gmail.com
733,,1.0,0.0,,@gmail.com
734,1.0,1.0,2.0,36.0,@gmail.com
735,1.0,1.0,2.0,0.0,@gmail.com
736,,1.0,0.0,,@yahoo.com
737,1.0,1.0,2.0,31.0,other
738,1.0,1.0,2.0,35.0,@gmail.com
739,1.0,1.0,2.0,25.0,@gmail.com
740,1.0,1.0,2.0,25.0,@gmail.com
741,1.0,1.0,2.0,34.0,@gmail.com
742,,1.0,0.0,,@gmail.com
743,1.0,,2.0,32.0,@gmail.com
744,,1.0,0.0,,@hotmail.com
745,1.0,1.0,2.0,44.0,@gmail.com
746,1.0,1.0,2.0,48.0,@gmail.com
747,1.0,1.0,1.0,32.0,@gmail.com
748,1.0,1.0,2.0,32.0,@yahoo.com
749,1.0,1.0,2.0,25.0,@gmail.com
750,1.0,1.0,2.0,22.0,@yahoo.com
751,1.0,1.0,2.0,30.0,@gmail.com
752,1.0,1.0,2.0,36.0,@gmail.com
753,1.0,1.0,2.0,34.0,@gmail.com
754,1.0,1.0,2.0,24.0,@hotmail.com
755,1.0,1.0,1.0,30.0,@gmail.com
756,1.0,1.0,2.0,20.0,@gmail.com
757,1.0,1.0,2.0,32.0,@gmail.com
758,1.0,1.0,2.0,28.0,@gmail.com
759,,1.0,0.0,,@gmail.com
760,1.0,1.0,1.0,32.0,@gmail.com
761,,1.0,0.0,,@gmail.com
762,,1.0,0.0,,@gmail.com
763,,1.0,0.0,,@gmail.com
764,,1.0,0.0,,@gmail.com
765,1.0,1.0,1.0,29.0,@gmail.com
766,1.0,1.0,2.0,25.0,@yahoo.com
767,,1.0,0.0,,@gmail.com
768,1.0,1.0,2.0,36.0,@hotmail.com
769,1.0,1.0,2.0,26.0,@gmail.com
770,1.0,1.0,2.0,30.0,@gmail.com
771,1.0,1.0,2.0,26.0,@gmail.com
772,1.0,1.0,2.0,26.0,@gmail.com
773,1.0,1.0,2.0,25.0,@gmail.com
774,1.0,1.0,2.0,33.0,@gmail.com
775,1.0,1.0,2.0,33.0,@yahoo.com
776,1.0,1.0,2.0,24.0,@gmail.com
777,1.0,1.0,2.0,50.0,@gmail.com
778,1.0,1.0,2.0,33.0,@gmail.com
779,,1.0,0.0,,@gmail.com
780,1.0,1.0,2.0,30.0,@gmail.com
781,1.0,1.0,1.0,36.0,@gmail.com
782,,1.0,0.0,,@yahoo.com
783,1.0,1.0,2.0,29.0,@gmail.com
784,1.0,1.0,1.0,28.0,@gmail.com
785,,1.0,0.0,,@gmail.com
786,,1.0,0.0,,@gmail.com
787,1.0,1.0,4.0,25.0,@yahoo.com
788,,1.0,0.0,,@gmail.com
789,1.0,1.0,1.0,34.0,@gmail.com
790,1.0,1.0,2.0,35.0,@gmail.com
791,1.0,1.0,2.0,26.0,@gmail.com
792,1.0,1.0,2.0,27.0,@gmail.com
793,,1.0,0.0,,@gmail.com
794,1.0,1.0,2.0,50.0,@gmail.com
795,1.0,1.0,2.0,22.0,@gmail.com
796,,1.0,0.0,,@hotmail.com
797,1.0,1.0,2.0,42.0,@gmail.com
798,,1.0,0.0,,@yahoo.com
799,1.0,1.0,2.0,21.0,@yahoo.com
800,1.0,1.0,2.0,32.0,@gmail.com
801,1.0,1.0,2.0,25.0,@gmail.com
802,1.0,1.0,2.0,33.0,@gmail.com
803,1.0,1.0,3.0,29.0,@gmail.com
804,1.0,1.0,2.0,38.0,@gmail.com
805,1.0,1.0,2.0,26.0,other
806,,1.0,0.0,,@gmail.com
807,1.0,1.0,2.0,33.0,@gmail.com
808,1.0,1.0,1.0,30.0,@gmail.com
809,,1.0,0.0,,@gmail.com
810,1.0,1.0,2.0,30.0,@gmail.com
811,1.0,1.0,2.0,23.0,@hotmail.com
812,1.0,1.0,2.0,29.0,@gmail.com
813,1.0,1.0,1.0,33.0,@gmail.com
814,1.0,1.0,2.0,24.0,@ymail.com
815,,1.0,0.0,,@gmail.com
816,1.0,1.0,2.0,23.0,@gmail.com
817,1.0,1.0,2.0,29.0,@gmail.com
818,1.0,1.0,1.0,21.0,@gmail.com
819,1.0,1.0,2.0,4.0,@gmail.com
820,1.0,1.0,2.0,23.0,@gmail.com
821,1.0,1.0,2.0,27.0,@gmail.com
822,1.0,1.0,1.0,37.0,@gmail.com
823,1.0,1.0,1.0,41.0,other
824,,1.0,0.0,,@gmail.com
825,,1.0,0.0,,@gmail.com
826,1.0,1.0,2.0,26.0,@hotmail.com
827,1.0,1.0,1.0,44.0,@gmail.com
828,1.0,1.0,1.0,22.0,@hotmail.com
829,1.0,1.0,2.0,31.0,@yahoo.com
830,1.0,1.0,1.0,47.0,@gmail.com
831,1.0,1.0,2.0,27.0,@gmail.com
832,1.0,1.0,1.0,28.0,@yahoo.com
833,,1.0,0.0,,@gmail.com
834,1.0,1.0,2.0,0.0,@gmail.com
835,1.0,1.0,2.0,25.0,@gmail.com
836,1.0,1.0,2.0,34.0,@hotmail.com
837,1.0,1.0,2.0,24.0,@gmail.com
838,,1.0,0.0,,@gmail.com
839,1.0,1.0,1.0,31.0,@gmail.com
840,1.0,1.0,2.0,23.0,@gmail.com
841,,1.0,0.0,,@hotmail.com
842,1.0,1.0,2.0,30.0,@gmail.com
843,,1.0,0.0,,@gmail.com
844,1.0,1.0,2.0,18.0,@gmail.com
845,1.0,1.0,1.0,21.0,@gmail.com
846,1.0,1.0,2.0,33.0,@gmail.com
847,1.0,1.0,2.0,30.0,@hotmail.com
848,1.0,1.0,1.0,30.0,@gmail.com
849,,1.0,0.0,,@gmail.com
850,1.0,1.0,1.0,29.0,@gmail.com
851,1.0,1.0,2.0,28.0,@gmail.com
852,,1.0,0.0,,@yahoo.com
853,1.0,1.0,1.0,35.0,@gmail.com
854,1.0,0.0,2.0,44.0,other
855,1.0,1.0,1.0,36.0,@gmail.com
856,1.0,1.0,2.0,27.0,@gmail.com
857,1.0,1.0,2.0,23.0,@gmail.com
858,1.0,1.0,2.0,24.0,@gmail.com
859,1.0,1.0,1.0,36.0,@gmail.com
860,1.0,1.0,1.0,27.0,@gmail.com
861,1.0,1.0,1.0,33.0,@yahoo.com
862,1.0,1.0,1.0,31.0,@hotmail.com
863,1.0,1.0,2.0,39.0,@yahoo.com
864,,1.0,0.0,,@gmail.com
865,1.0,1.0,2.0,23.0,@gmail.com
866,,1.0,0.0,,@gmail.com
867,1.0,1.0,2.0,21.0,@outlook.com
868,,1.0,0.0,,@gmail.com
869,1.0,1.0,2.0,35.0,@gmail.com
870,1.0,1.0,1.0,28.0,@gmail.com
871,,1.0,0.0,,@gmail.com
872,,1.0,0.0,,@gmail.com
873,,1.0,0.0,,@icloud.com
874,,1.0,0.0,,@gmail.com
875,1.0,1.0,2.0,26.0,@gmail.com
876,1.0,1.0,2.0,24.0,@gmail.com
877,1.0,1.0,2.0,27.0,@gmail.com
878,,1.0,0.0,,@yahoo.com
879,,1.0,0.0,,@gmail.com
880,1.0,1.0,2.0,27.0,@gmail.com
881,1.0,1.0,4.0,50.0,@gmail.com
882,1.0,1.0,2.0,22.0,@gmail.com
883,,1.0,0.0,,@gmail.com
884,,1.0,0.0,,@gmail.com
885,1.0,1.0,2.0,25.0,@gmail.com
886,,1.0,0.0,,@gmail.com
887,1.0,1.0,2.0,32.0,@gmail.com
888,1.0,1.0,2.0,27.0,@gmail.com
889,1.0,1.0,2.0,50.0,@gmail.com
890,,1.0,0.0,,@gmail.com
891,1.0,1.0,2.0,24.0,@gmail.com
892,1.0,1.0,2.0,31.0,@gmail.com
893,1.0,1.0,1.0,40.0,@gmail.com
894,1.0,1.0,4.0,23.0,@gmail.com
895,1.0,1.0,2.0,44.0,@hotmail.com
896,1.0,1.0,1.0,32.0,@hotmail.com
897,1.0,1.0,2.0,31.0,@gmail.com
898,,1.0,0.0,,@gmail.com
899,1.0,1.0,2.0,31.0,@gmail.com
900,1.0,1.0,2.0,48.0,@yahoo.com
901,1.0,1.0,2.0,30.0,@gmail.com
902,1.0,1.0,2.0,34.0,@yahoo.com
903,1.0,1.0,1.0,28.0,@gmail.com
904,1.0,1.0,2.0,26.0,@gmail.com
905,,1.0,0.0,,@gmail.com
906,1.0,1.0,2.0,25.0,@gmail.com
907,1.0,1.0,1.0,51.0,@gmail.com
908,1.0,1.0,1.0,31.0,@gmail.com
909,1.0,1.0,2.0,41.0,@gmail.com
910,1.0,1.0,1.0,37.0,@yahoo.com
911,1.0,1.0,1.0,23.0,@gmail.com
912,1.0,1.0,2.0,34.0,@gmail.com
913,1.0,1.0,2.0,29.0,@yahoo.com
914,,1.0,0.0,,@gmail.com
915,1.0,1.0,2.0,27.0,@gmail.com
916,1.0,1.0,2.0,25.0,@gmail.com
917,1.0,1.0,2.0,26.0,@yahoo.com
918,1.0,1.0,2.0,25.0,@gmail.com
919,1.0,1.0,2.0,30.0,@gmail.com
920,1.0,1.0,2.0,31.0,@gmail.com
921,1.0,1.0,4.0,25.0,@gmail.com
922,1.0,1.0,1.0,27.0,@gmail.com
923,,1.0,0.0,,@gmail.com
924,1.0,1.0,1.0,37.0,@gmail.com
925,1.0,1.0,2.0,35.0,@hotmail.com
926,1.0,1.0,2.0,25.0,@hotmail.com
927,,1.0,0.0,,@hotmail.com
928,1.0,1.0,2.0,25.0,@gmail.com
929,1.0,1.0,2.0,36.0,@gmail.com
930,1.0,1.0,2.0,30.0,@yahoo.com
931,1.0,1.0,2.0,27.0,@gmail.com
932,,1.0,0.0,,@gmail.com
933,1.0,1.0,2.0,4.0,@gmail.com
934,1.0,1.0,2.0,21.0,@gmail.com
935,1.0,1.0,2.0,41.0,@gmail.com
936,1.0,1.0,2.0,32.0,@gmail.com
937,,1.0,0.0,,@gmail.com
938,1.0,1.0,2.0,29.0,@gmail.com
939,1.0,1.0,2.0,43.0,@live.com
940,,1.0,0.0,,@gmail.com
941,1.0,1.0,1.0,66.0,@hotmail.com
942,1.0,1.0,2.0,37.0,@gmail.com
943,1.0,1.0,2.0,30.0,@gmail.com
944,1.0,1.0,2.0,35.0,@gmail.com
945,1.0,1.0,2.0,39.0,@icloud.com
946,1.0,1.0,2.0,36.0,@gmail.com
947,1.0,1.0,2.0,33.0,@yahoo.com
948,1.0,1.0,2.0,26.0,@gmail.com
949,1.0,1.0,2.0,26.0,@gmail.com
950,1.0,1.0,2.0,37.0,@gmail.com
951,1.0,1.0,1.0,48.0,@yahoo.com
952,,1.0,0.0,,@gmail.com
953,1.0,1.0,2.0,19.0,@gmail.com
954,1.0,1.0,1.0,52.0,@gmail.com
955,1.0,1.0,1.0,33.0,@hotmail.com
956,1.0,1.0,2.0,29.0,@gmail.com
957,1.0,1.0,2.0,18.0,@outlook.com
958,1.0,1.0,2.0,26.0,other
959,1.0,1.0,1.0,47.0,@gmail.com
960,1.0,1.0,2.0,22.0,@live.com
961,,1.0,0.0,,@gmail.com
962,1.0,1.0,2.0,18.0,@gmail.com
963,1.0,1.0,2.0,24.0,@gmail.com
964,1.0,1.0,2.0,32.0,@gmail.com
965,1.0,1.0,2.0,25.0,@yahoo.com
966,1.0,1.0,2.0,34.0,@hotmail.com
967,,1.0,0.0,,@gmail.com
968,1.0,1.0,2.0,23.0,@gmail.com
969,1.0,1.0,2.0,25.0,@gmail.com
970,1.0,1.0,2.0,28.0,@hotmail.com
971,,1.0,0.0,,@gmail.com
972,1.0,1.0,2.0,32.0,@gmail.com
973,1.0,1.0,2.0,30.0,@gmail.com
974,1.0,1.0,1.0,33.0,@gmail.com
975,,1.0,0.0,,@gmail.com
976,1.0,1.0,1.0,34.0,@gmail.com
977,1.0,1.0,2.0,33.0,@yahoo.com
978,1.0,1.0,2.0,40.0,@gmail.com
979,1.0,1.0,2.0,21.0,@gmail.com
980,1.0,1.0,2.0,41.0,@yahoo.com
981,1.0,1.0,2.0,40.0,@hotmail.com
982,1.0,1.0,2.0,26.0,@gmail.com
983,1.0,1.0,1.0,36.0,@yahoo.com
984,1.0,1.0,2.0,24.0,@yahoo.com
985,1.0,1.0,2.0,31.0,@gmail.com
986,1.0,1.0,2.0,25.0,@gmail.com
987,1.0,1.0,2.0,52.0,@gmail.com
988,1.0,1.0,2.0,30.0,@gmail.com
989,1.0,1.0,2.0,30.0,@gmail.com
990,1.0,1.0,1.0,34.0,@gmail.com
991,1.0,1.0,2.0,25.0,@outlook.com
992,,1.0,0.0,,@gmail.com
993,,1.0,0.0,,@hotmail.com
994,1.0,1.0,2.0,29.0,@gmail.com
995,1.0,1.0,2.0,28.0,@yahoo.com
996,1.0,1.0,1.0,28.0,@gmail.com
997,,1.0,0.0,,@hotmail.com
998,1.0,1.0,1.0,41.0,@gmail.com
999,1.0,1.0,1.0,36.0,@gmail.com
1000,1.0,1.0,2.0,22.0,@gmail.com
1001,1.0,1.0,1.0,25.0,@gmail.com
1002,1.0,1.0,2.0,18.0,@gmail.com
1003,1.0,1.0,2.0,40.0,@gmail.com
1004,,1.0,0.0,,@hotmail.com
1005,1.0,1.0,2.0,43.0,@gmail.com
1006,1.0,1.0,1.0,0.0,@gmail.com
1007,1.0,1.0,2.0,36.0,@gmail.com
1008,1.0,1.0,2.0,38.0,@hotmail.com
1009,1.0,1.0,2.0,33.0,@gmail.com
1010,1.0,1.0,2.0,33.0,@yahoo.com
1011,1.0,1.0,2.0,50.0,@gmail.com
1012,,1.0,0.0,,@gmail.com
1013,1.0,1.0,1.0,55.0,@gmail.com
1014,1.0,1.0,2.0,33.0,@hotmail.com
1015,1.0,1.0,2.0,26.0,other
1016,1.0,1.0,2.0,30.0,@gmail.com
1017,1.0,1.0,2.0,34.0,@gmail.com
1018,1.0,1.0,2.0,6.0,@gmail.com
1019,,1.0,0.0,,@gmail.com
1020,1.0,1.0,2.0,30.0,@gmail.com
1021,,1.0,0.0,,@gmail.com
1022,,1.0,0.0,,@gmail.com
1023,1.0,1.0,2.0,25.0,@hotmail.com
1024,1.0,1.0,2.0,31.0,@hotmail.com
1025,1.0,1.0,2.0,29.0,@hotmail.com
1026,1.0,1.0,2.0,24.0,@gmail.com
1027,1.0,1.0,2.0,19.0,@gmail.com
1028,1.0,1.0,1.0,30.0,@hotmail.com
1029,1.0,1.0,1.0,27.0,@hotmail.com
1030,,1.0,0.0,,@gmail.com
1031,,1.0,0.0,,@gmail.com
1032,1.0,1.0,1.0,38.0,@gmail.com
1033,1.0,1.0,1.0,25.0,@gmail.com
1034,1.0,1.0,2.0,29.0,@gmail.com
1035,,1.0,0.0,,@gmail.com
1036,1.0,1.0,2.0,24.0,@gmail.com
1037,1.0,1.0,2.0,28.0,other
1038,1.0,1.0,2.0,31.0,@yahoo.com
1039,,1.0,0.0,,@gmail.com
1040,1.0,1.0,2.0,27.0,@gmail.com
1041,,1.0,0.0,,@gmail.com
1042,1.0,1.0,2.0,27.0,@gmail.com
1043,1.0,1.0,1.0,42.0,@yahoo.com
1044,1.0,1.0,1.0,27.0,@hotmail.com
1045,1.0,1.0,2.0,50.0,@gmail.com
1046,1.0,1.0,1.0,29.0,@gmail.com
1047,1.0,1.0,2.0,28.0,@ymail.com
1048,1.0,1.0,2.0,36.0,@gmail.com
1049,1.0,1.0,2.0,39.0,@gmail.com
1050,1.0,1.0,2.0,24.0,@gmail.com
1051,1.0,1.0,2.0,28.0,@hotmail.com
1052,1.0,1.0,3.0,25.0,@gmail.com
1053,1.0,1.0,1.0,54.0,@yahoo.com
1054,,1.0,0.0,,@gmail.com
1055,1.0,1.0,2.0,24.0,@gmail.com
1056,1.0,1.0,2.0,50.0,@yahoo.com
1057,1.0,1.0,2.0,38.0,@gmail.com
1058,1.0,1.0,2.0,27.0,@gmail.com
1059,1.0,1.0,2.0,28.0,@hotmail.com
1060,1.0,1.0,2.0,27.0,@gmail.com
1061,1.0,1.0,1.0,39.0,@gmail.com
1062,1.0,1.0,1.0,25.0,@gmail.com
1063,,1.0,0.0,,@gmail.com
1064,,1.0,0.0,,@yahoo.com
1065,,1.0,0.0,,@gmail.com
1066,1.0,1.0,2.0,32.0,@outlook.com
1067,1.0,1.0,2.0,46.0,@gmail.com
1068,1.0,1.0,2.0,35.0,@gmail.com
1069,,1.0,0.0,,@gmail.com
1070,,1.0,0.0,,@hotmail.com
1071,,1.0,0.0,,@yahoo.com
1072,1.0,1.0,2.0,25.0,@gmail.com
1073,1.0,1.0,2.0,36.0,@gmail.com
1074,1.0,1.0,2.0,27.0,@gmail.com
1075,,1.0,0.0,,@gmail.com
1076,1.0,1.0,2.0,28.0,@gmail.com
1077,,1.0,0.0,,@hotmail.com
1078,,1.0,0.0,,@gmail.com
1079,1.0,1.0,1.0,48.0,@gmail.com
1080,1.0,1.0,2.0,26.0,@gmail.com
1081,,1.0,0.0,,other
1082,,1.0,0.0,,@gmail.com
1083,1.0,1.0,2.0,42.0,@live.com
1084,,1.0,0.0,,@hotmail.com
1085,1.0,1.0,2.0,23.0,@gmail.com
1086,1.0,1.0,2.0,34.0,@gmail.com
1087,1.0,1.0,1.0,38.0,@gmail.com
1088,,1.0,0.0,,@hotmail.com
1089,1.0,1.0,2.0,39.0,@gmail.com
1090,,1.0,0.0,,@gmail.com
1091,1.0,1.0,2.0,0.0,@gmail.com
1092,1.0,1.0,1.0,36.0,@gmail.com
1093,1.0,1.0,4.0,25.0,@yahoo.com
1094,1.0,1.0,2.0,31.0,@gmail.com
1095,1.0,1.0,2.0,25.0,@gmail.com
1096,,1.0,0.0,,@gmail.com
1097,1.0,1.0,1.0,38.0,@hotmail.com
1098,,1.0,0.0,,@hotmail.com
1099,1.0,1.0,2.0,24.0,@gmail.com
1100,1.0,1.0,2.0,32.0,@gmail.com
1101,,1.0,0.0,,@gmail.com
1102,1.0,1.0,2.0,55.0,@gmail.com
1103,1.0,1.0,2.0,39.0,@yahoo.com
1104,1.0,1.0,2.0,36.0,@yahoo.com
1105,1.0,1.0,2.0,36.0,@gmail.com
1106,1.0,1.0,2.0,27.0,@hotmail.com
1107,1.0,1.0,2.0,24.0,@gmail.com
1108,1.0,1.0,2.0,38.0,@gmail.com
1109,1.0,1.0,1.0,35.0,@gmail.com
1110,1.0,1.0,2.0,37.0,@gmail.com
1111,,1.0,0.0,,@hotmail.com
1112,,1.0,0.0,,@live.com
1113,,1.0,0.0,,@gmail.com
1114,1.0,1.0,2.0,32.0,@gmail.com
1115,1.0,1.0,2.0,25.0,@gmail.com
1116,1.0,1.0,2.0,40.0,@hotmail.com
1117,1.0,1.0,1.0,25.0,@hotmail.com
1118,1.0,1.0,1.0,26.0,@gmail.com
1119,1.0,1.0,1.0,34.0,@gmail.com
1120,1.0,1.0,2.0,23.0,@gmail.com
1121,,1.0,0.0,,@gmail.com
1122,1.0,1.0,2.0,25.0,@gmail.com
1123,,1.0,0.0,,@hotmail.com
1124,1.0,1.0,1.0,40.0,@gmail.com
1125,1.0,1.0,2.0,35.0,@gmail.com
1126,,1.0,0.0,,@gmail.com
1127,1.0,1.0,2.0,50.0,@gmail.com
1128,1.0,1.0,2.0,37.0,@gmail.com
1129,1.0,1.0,2.0,34.0,@hotmail.com
1130,1.0,1.0,2.0,27.0,@gmail.com
1131,1.0,1.0,1.0,36.0,@gmail.com
1132,1.0,1.0,2.0,26.0,@gmail.com
1133,1.0,1.0,2.0,35.0,@gmail.com
1134,1.0,1.0,2.0,41.0,@gmail.com
1135,1.0,1.0,2.0,31.0,@gmail.com
1136,1.0,1.0,2.0,27.0,@gmail.com
1137,1.0,1.0,2.0,34.0,@gmail.com
1138,1.0,1.0,2.0,33.0,@yahoo.com
1139,1.0,1.0,2.0,22.0,@gmail.com
1140,1.0,1.0,2.0,25.0,@yahoo.com
1141,1.0,1.0,2.0,45.0,@gmail.com
1142,1.0,1.0,2.0,50.0,@gmail.com
1143,,1.0,0.0,,@gmail.com
1144,1.0,1.0,1.0,42.0,@gmail.com
1145,,1.0,0.0,,@gmail.com
1146,,1.0,0.0,,@gmail.com
1147,1.0,1.0,1.0,30.0,@gmail.com
1148,1.0,1.0,2.0,34.0,@gmail.com
1149,1.0,1.0,2.0,25.0,@gmail.com
1150,1.0,1.0,2.0,26.0,@gmail.com
1151,1.0,1.0,1.0,34.0,@hotmail.com
1152,1.0,1.0,2.0,27.0,@gmail.com
1153,,1.0,0.0,,@gmail.com
1154,1.0,1.0,2.0,22.0,@gmail.com
1155,1.0,1.0,2.0,22.0,@gmail.com
1156,,1.0,0.0,,@gmail.com
1157,,1.0,0.0,,@hotmail.com
1158,1.0,1.0,2.0,30.0,@hotmail.com
1159,1.0,1.0,1.0,25.0,@gmail.com
1160,,1.0,0.0,,@gmail.com
1161,,1.0,0.0,,@gmail.com
1162,1.0,1.0,2.0,39.0,@hotmail.com
1163,1.0,1.0,2.0,26.0,@hotmail.com
1164,,1.0,0.0,,@gmail.com
1165,1.0,1.0,2.0,26.0,@gmail.com
1166,1.0,1.0,2.0,24.0,@gmail.com
1167,,1.0,0.0,,@yahoo.com
1168,1.0,1.0,2.0,25.0,@gmail.com
1169,1.0,1.0,1.0,5.0,@gmail.com
1170,1.0,1.0,2.0,58.0,@yahoo.com
1171,1.0,1.0,2.0,47.0,@gmail.com
1172,1.0,1.0,2.0,32.0,@gmail.com
